time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
180900,2023-09-17 14:17:15,54.839318500875,26.4367295888351,13.779528,,,494.55259817476,15.091864,25.1208362,491.08269288,2188.9272354,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,22.593094,0,116.3, -15.3, 2.1,0,1,1603,892,1176,802,88,-20,23,-34,102.1,-8,0,70,3.729,3.73,3.726,3.713,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181000,2023-09-17 14:17:15,54.8393141009679,26.4367452466924,13.779528,,,494.55259817476,15.419948,25.1208362,493.51051448,2192.58865284,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,22.593094,0,115.8, -15.4, 2.7,0,1,1604,893,1176,802,88,-20,23,-34,101.7,-8,0,70,3.729,3.73,3.726,3.713,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181100,2023-09-17 14:17:15,54.8393096253989,26.4367609174627,13.779528,,,494.55259817476,15.419948,25.3221608,495.97770616,2196.26319364,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,22.816788,0,115.4, -15.2, 3.2,0,1,1604,894,1176,799,88,-20,23,-34,101.3,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181200,2023-09-17 14:17:15,54.839305239747,26.4367766987371,13.779528,,,494.55259817476,15.419948,25.3221608,498.43833616,2199.94429612,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,22.816788,-0.223694,114.9, -15.3, 2.9,0,1,1607,898,1176,797,88,-19,23,-34,100.9,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181300,2023-09-17 14:17:15,54.8393007726762,26.4367927204192,13.779528,,,494.55259817476,15.419948,25.5234854,500.95802128,2203.68445372,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,23.040482,-0.223694,114.5, -15.5, 3,0,1,1609,901,1176,796,89,-19,23,-35,100.4,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181400,2023-09-17 14:17:15,54.8392963834605,26.4368086649209,13.779528,,,494.55259817476,15.748032,25.5234854,503.45802136,2207.3983646,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,23.040482,0,114, -15.1, 3.3,0,1,1611,902,1176,806,89,-18,23,-33,100,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181500,2023-09-17 14:17:16,54.8392919908181,26.436824686365,13.779528,,,494.55259817476,15.419948,25.4116384,505.98098732,2211.12539884,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,23.040482,0,113.7, -14.8, 3.4,0,1,1612,903,1174,844,89,-18,23,-27,99.5,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181600,2023-09-17 14:17:16,54.839287610786,26.4368407479167,13.779528,,,494.55259817476,15.419948,25.72481,508.5137958,2214.85899476,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,23.264176,0,113.3, -14.8, 3.2,0,1,1620,903,1174,850,90,-18,23,-26,99.2,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181700,2023-09-17 14:17:16,54.8392830572248,26.4368569011089,13.779528,,,494.55259817476,15.419948,25.72481,511.13190612,2218.63852244,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,23.264176,0,112.9, -14.8, 2.7,0,1,1631,905,1198,850,92,-18,26,-26,98.9,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181800,2023-09-17 14:17:16,54.8392786725324,26.4368730950633,13.779528,,,494.55259817476,15.419948,25.9261346,513.70408468,2222.39836508,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.961006,23.48787,0,112.6, -15.1, 2.8,0,1,1637,917,1233,850,93,-16,32,-26,98.7,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
181900,2023-09-17 14:17:16,54.8392741369272,26.4368895988104,13.779528,,,494.55259817476,15.419948,25.836657,516.36812676,2226.24022872,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,23.48787,0,112.5, -15, 2.5,0,1,1639,934,1254,851,93,-14,35,-26,98.4,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
182000,2023-09-17 14:17:16,54.8392697690943,26.4369059114215,13.779528,,,494.55259817476,15.419948,25.836657,518.97311372,2230.0197564,18,5,14.898,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,23.48787,-0.223694,112.3, -15.6, 2.7,0,1,1640,944,1255,859,93,-12,35,-25,98.2,-8,0,70,3.727,3.727,3.728,3.716,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
182100,2023-09-17 14:17:16,54.8392652669339,26.4369227198436,13.779528,,,494.55259817476,15.419948,26.0379816,521.67324504,2233.91411348,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,23.711564,-0.447388,111.9, -16.4, 2.4,0,1,1640,947,1256,886,93,-12,35,-21,97.9,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
182200,2023-09-17 14:17:16,54.8392609014311,26.4369392567954,13.779528,,,494.55259817476,15.419948,26.2393062,524.32088292,2237.73629208,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,23.935258,-0.447388,111.5, -16.8, 2.5,0,1,1639,950,1255,894,93,-11,35,-20,97.8,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,494.55259817476,13.779528,6,P-GPS,
182300,2023-09-17 14:17:16,54.8392565233179,26.4369560167194,14.107612,,,494.88068217476,15.419948,26.2393062,527.00789088,2241.60440244,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,23.935258,-0.671082,111.3, -16.6, 2.5,0,1,1639,950,1256,897,93,-11,35,-19,97.6,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,494.88068217476,14.107612,6,P-GPS,
182400,2023-09-17 14:17:16,54.8392521797461,26.4369727914606,14.107612,,,494.88068217476,14.435696,26.4406308,529.69489884,2245.46923196,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,24.158952,-0.671082,111.2, -16.3, 2.9,0,1,1639,950,1256,897,93,-11,35,-19,97.5,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,494.88068217476,14.107612,6,P-GPS,
182500,2023-09-17 14:17:17,54.8392476246772,26.4369897756064,14.107612,,,494.88068217476,14.435696,26.6419554,532.48361284,2249.40295912,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,24.382646,-0.671082,111.2, -16.2, 3,0,1,1638,951,1266,896,93,-11,37,-19,97.5,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,494.88068217476,14.107612,6,P-GPS,
182600,2023-09-17 14:17:17,54.8392432934416,26.4370067435068,14.435696,,,495.20876617476,14.76378,26.6419554,535.20999088,2253.30387788,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,24.382646,-0.894776,111.1, -16.2, 3.4,0,1,1638,952,1298,894,93,-11,42,-20,97.4,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,495.20876617476,14.435696,6,P-GPS,
182700,2023-09-17 14:17:17,54.8392387360425,26.4370239727612,14.435696,,,495.20876617476,14.76378,26.84328,538.04791748,2257.28681764,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,24.60634,-0.894776,110.9, -16.2, 3.1,0,1,1638,954,1313,893,93,-11,44,-20,97.2,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,495.20876617476,14.435696,6,P-GPS,
182800,2023-09-17 14:17:17,54.8392343779414,26.4370411325712,14.435696,,,495.20876617476,15.091864,26.84328,540.82678896,2261.22710648,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,24.60634,-0.894776,110.9, -15.6, 2.5,0,1,1638,954,1316,893,93,-11,44,-20,97.1,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,495.20876617476,14.435696,6,P-GPS,
182900,2023-09-17 14:17:17,54.8392299203284,26.4370585017263,14.76378,,,495.53685017476,15.091864,27.0446046,543.67127724,2265.2231696,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,24.830034,-1.11847,110.9, -15, 2.3,0,1,1637,956,1316,893,93,-10,44,-20,97,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,495.53685017476,14.76378,6,P-GPS,
183000,2023-09-17 14:17:17,54.8392255737411,26.4370758154805,14.76378,,,495.53685017476,15.091864,27.0446046,546.4895188,2269.192986,18,5,14.885,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,24.830034,-1.342164,110.8, -15.2, 2.3,0,1,1635,960,1330,893,93,-10,46,-20,96.9,-8,0,70,3.728,3.728,3.726,3.703,0,0,0,32,495.53685017476,14.76378,6,P-GPS,
183100,2023-09-17 14:17:17,54.8392209759067,26.4370936213563,15.091864,,,495.86493417476,15.419948,27.2682986,549.4422748,2273.29075516,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,25.053728,-1.342164,110.6, -15.5, 2.2,0,1,1636,966,1350,890,93,-9,49,-20,96.8,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,495.86493417476,15.091864,6,P-GPS,
183200,2023-09-17 14:17:17,54.8392166220548,26.4371110834611,15.091864,,,495.86493417476,15.419948,27.2682986,552.29988644,2277.29009912,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,25.053728,-1.342164,110.5, -15.3, 2.1,0,1,1634,969,1355,889,92,-8,50,-20,96.7,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,495.86493417476,15.091864,6,P-GPS,
183300,2023-09-17 14:17:17,54.839212222696,26.4371288867186,15.419948,,,496.19301817476,15.419948,27.2682986,555.2165532,2281.36162156,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.737312,25.053728,-1.565858,110.5, -15.2, 2,0,1,1633,971,1358,888,92,-8,51,-21,96.6,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,496.19301817476,15.419948,6,P-GPS,
183400,2023-09-17 14:17:17,54.8392079033853,26.4371464846774,15.419948,,,496.19301817476,15.419948,27.3801456,558.1036924,2285.38065056,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.513618,25.277422,-1.565858,110.3, -15.3, 2.3,0,1,1632,972,1359,888,92,-8,51,-21,96.4,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,496.19301817476,15.419948,6,P-GPS,
183500,2023-09-17 14:17:18,54.8392035207489,26.4371642991222,15.748032,,,496.52110217476,15.748032,27.3801456,561.04332504,2289.44889216,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.513618,25.277422,-1.789552,110.1, -15.4, 2.5,0,1,1633,972,1359,888,92,-8,51,-21,96.3,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,496.52110217476,15.748032,6,P-GPS,
183600,2023-09-17 14:17:18,54.8391992591443,26.4371820128814,15.748032,,,496.52110217476,16.076116,27.3801456,563.94686844,2293.48432536,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.513618,25.501116,-1.789552,110, -15.5, 2.8,0,1,1632,973,1359,888,92,-8,51,-21,96.2,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,496.52110217476,15.748032,6,P-GPS,
183700,2023-09-17 14:17:18,54.8391948647199,26.4371998787401,16.076116,,,496.84918617476,13.779528,27.5814702,566.92259032,2297.56569032,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.513618,25.501116,-1.789552,109.8, -15.3, 3.1,0,1,1632,973,1359,888,92,-8,51,-21,96.1,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,496.84918617476,16.076116,6,P-GPS,
183800,2023-09-17 14:17:18,54.8391906275135,26.4372176871152,16.4042,,,497.17727017476,14.107612,27.5814702,569.85566128,2301.61424688,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.513618,25.501116,-2.013246,109.8, -15.2, 3.3,0,1,1632,973,1359,888,92,-8,51,-21,95.9,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,497.17727017476,16.4042,6,P-GPS,
183900,2023-09-17 14:17:18,54.8391862496745,26.437235736017,16.4042,,,497.17727017476,14.76378,27.7827948,572.87075324,2305.72842024,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.513618,25.72481,-1.789552,109.7, -15.2, 3.1,0,1,1632,973,1355,889,92,-8,50,-20,95.8,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,497.17727017476,16.4042,6,P-GPS,
184000,2023-09-17 14:17:18,54.8391820149353,26.4372536343665,16.732284,,,497.50535417476,14.76378,27.7827948,575.8366326,2309.793381,18,5,14.74,550.98304617476,70.209976,31.4961152,730.60369792,-10.513618,25.72481,-1.789552,109.6, -15, 2.7,0,1,1636,973,1328,911,93,-8,46,-17,95.7,-8,0,70,3.697,3.687,3.684,3.672,0,0,0,32,497.50535417476,16.732284,6,P-GPS,
184100,2023-09-17 14:17:18,54.8391778296779,26.4372715762749,17.060368,,,497.83343817476,15.091864,27.7827948,578.80251196,2313.8616226,18,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,25.72481,-1.789552,109.4, -14.9, 2.3,0,1,1658,1016,1306,927,96,-1,43,-15,95.6,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,497.83343817476,17.060368,6,P-GPS,
184200,2023-09-17 14:17:18,54.8391736316731,26.4372895163982,17.060368,,,497.83343817476,15.419948,27.7156866,581.78807636,2317.9298642,18,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,25.72481,-1.789552,109.2, -15.7, 2.2,0,1,1684,1024,1301,947,100,0,42,-12,95.5,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,497.83343817476,17.060368,6,P-GPS,
184300,2023-09-17 14:17:18,54.8391691433567,26.4373077027607,17.388452,,,498.16152217476,15.419948,27.7156866,584.90487436,2322.08668848,18,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,25.72481,-1.342164,109.1, -17.1, 2.6,0,1,1684,1024,1298,954,100,0,42,-11,95.5,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.16152217476,17.388452,6,P-GPS,
184400,2023-09-17 14:17:18,54.8391649711208,26.4373257291689,17.388452,,,498.16152217476,15.748032,27.9170112,587.91340464,2326.16805344,18,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,25.948504,-1.11847,109, -18.5, 2.8,0,1,1684,1024,1297,993,100,0,41,-5,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.16152217476,17.388452,6,P-GPS,
184500,2023-09-17 14:17:19,54.8391610776828,26.4373439789658,17.388452,,,498.16152217476,16.076116,27.8275336,590.86616064,2330.25926092,18,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.06623,25.948504,-0.894776,108.9, -18.9, 3,0,1,1684,1024,1288,1024,100,0,40,0,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.16152217476,17.388452,6,P-GPS,
184600,2023-09-17 14:17:19,54.8391569536951,26.4373621662804,17.716536,,,498.48960617476,16.4042,28.1183358,593.90093764,2334.36359176,18,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,26.172198,-0.894776,108.9, -18.9, 3.2,0,1,1684,1024,1282,1024,100,0,39,0,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.48960617476,17.716536,6,P-GPS,
184700,2023-09-17 14:17:19,54.8391527480145,26.4373807118262,17.716536,,,498.48960617476,17.060368,28.1183358,597.01117396,2338.55322444,17,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,26.395892,-1.11847,108.8, -19.6, 2.8,0,1,1684,1024,1282,1024,100,0,39,0,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.48960617476,17.716536,6,P-GPS,
184800,2023-09-17 14:17:19,54.8391486090863,26.4373991182451,18.04462,,,498.81769017476,17.388452,28.2525522,600.09516356,2342.70348704,17,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.06623,26.395892,-0.894776,108.8, -19.8, 3,0,1,1684,1024,1281,1024,100,0,39,0,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.81769017476,18.04462,6,P-GPS,
184900,2023-09-17 14:17:19,54.8391444271186,26.4374176656952,18.04462,,,498.81769017476,17.716536,28.4538768,603.22180408,2346.88983888,17,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.06623,26.619586,-0.894776,108.8, -19.5, 3.2,0,1,1684,1024,1281,1024,100,0,39,0,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.81769017476,18.04462,6,P-GPS,
185000,2023-09-17 14:17:19,54.8391402896982,26.4374363108554,18.04462,,,498.81769017476,17.716536,28.6775708,606.35828712,2351.08603324,17,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.06623,26.84328,-0.894776,108.8, -19.1, 3.3,0,1,1684,1024,1281,1024,100,0,39,0,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,498.81769017476,18.04462,6,P-GPS,
185100,2023-09-17 14:17:19,54.8391359894401,26.4374549568488,18.372704,,,499.14577417476,18.04462,28.744679,609.55710612,2355.30847432,17,5,14.82,550.98304617476,70.209976,31.4961152,730.60369792,-10.289924,26.84328,-0.894776,108.9, -19, 3.6,0,1,1684,1024,1281,1024,100,0,39,0,95.4,-8,0,70,3.701,3.706,3.71,3.703,0,0,0,32,499.14577417476,18.372704,6,P-GPS,
